record_id,artifact_code,retrieval_anchor,dataset_id,field_name,data_type,sample_count,null_count,null_ratio,distinct_count,distinct_ratio,min_value,max_value,max_length,profiled_at,source_uri
PROF-0470,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-030,email_hash,bigint,146900,69,0.00047,146431,0.996807,,,101,2026-09-18T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/470
PROF-0471,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-031,order_id,decimal,147000,0,0,146530,0.996803,0.00,100470,102,2026-09-18T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/471
PROF-0472,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-032,customer_id,timestamp,147100,0,0,146629,0.996798,,,103,2026-09-18T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/472
PROF-0473,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-033,region_code,varchar,147200,0,0,146728,0.996793,,,104,2026-09-18T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/473
PROF-0474,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-034,amount,bigint,147300,0,0,146827,0.996789,,,105,2026-09-18T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/474
PROF-0475,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-035,occurred_at,decimal,147400,0,0,146926,0.996784,0.00,100474,106,2026-09-18T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/475
PROF-0476,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-036,status,timestamp,147500,0,0,147025,0.99678,,,107,2026-09-18T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/476
PROF-0477,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-037,currency,varchar,147600,76,0.000515,147124,0.996775,,,108,2026-09-18T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/477
PROF-0478,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-038,product_id,bigint,147700,0,0,147223,0.99677,,,109,2026-09-18T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/478
PROF-0479,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-039,quantity,decimal,147800,0,0,147322,0.996766,0.00,100478,110,2026-09-18T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/479
PROF-0480,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-040,email_hash,timestamp,147900,0,0,147421,0.996761,,,111,2026-09-18T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/480
PROF-0481,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-001,order_id,varchar,148000,0,0,147520,0.996757,,,112,2026-09-19T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/481
PROF-0482,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-002,customer_id,bigint,148100,0,0,147619,0.996752,,,113,2026-09-19T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/482
PROF-0483,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-003,region_code,decimal,148200,0,0,147718,0.996748,0.00,100482,114,2026-09-19T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/483
PROF-0484,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-004,amount,timestamp,148300,83,0.00056,147817,0.996743,,,115,2026-09-19T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/484
PROF-0485,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-005,occurred_at,varchar,148400,0,0,147916,0.996739,,,116,2026-09-19T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/485
PROF-0486,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-006,status,bigint,148500,0,0,148015,0.996734,,,117,2026-09-19T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/486
PROF-0487,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-007,currency,decimal,148600,0,0,148114,0.996729,0.00,100486,118,2026-09-19T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/487
PROF-0488,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-008,product_id,timestamp,148700,0,0,148213,0.996725,,,119,2026-09-19T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/488
PROF-0489,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-009,quantity,varchar,148800,0,0,148312,0.99672,,,120,2026-09-19T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/489
PROF-0490,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-010,email_hash,bigint,148900,0,0,148411,0.996716,,,121,2026-09-19T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/490
PROF-0491,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-011,order_id,decimal,149000,90,0.000604,148510,0.996711,0.00,100490,122,2026-09-19T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/491
PROF-0492,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-012,customer_id,timestamp,149100,0,0,148609,0.996707,,,123,2026-09-19T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/492
PROF-0493,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-013,region_code,varchar,149200,0,0,148708,0.996702,,,124,2026-09-20T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/493
PROF-0494,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-014,amount,bigint,149300,0,0,148807,0.996698,,,125,2026-09-20T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/494
PROF-0495,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-015,occurred_at,decimal,149400,0,0,148906,0.996693,0.00,100494,126,2026-09-20T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/495
PROF-0496,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-016,status,timestamp,149500,0,0,149005,0.996689,,,127,2026-09-20T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/496
PROF-0497,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-017,currency,varchar,149600,0,0,149104,0.996684,,,128,2026-09-20T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/497
PROF-0498,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-018,product_id,bigint,149700,97,0.000648,149203,0.99668,,,129,2026-09-20T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/498
PROF-0499,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-019,quantity,decimal,149800,0,0,149302,0.996676,0.00,100498,130,2026-09-20T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/499
PROF-0500,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-020,email_hash,timestamp,149900,0,0,149401,0.996671,,,131,2026-09-20T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/500
PROF-0501,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-021,order_id,varchar,150000,0,0,149500,0.996667,,,132,2026-09-20T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/501
PROF-0502,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-022,customer_id,bigint,150100,0,0,149599,0.996662,,,133,2026-09-20T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/502
PROF-0503,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-023,region_code,decimal,150200,0,0,149698,0.996658,0.00,100502,134,2026-09-20T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/503
PROF-0504,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-024,amount,timestamp,150300,0,0,149797,0.996653,,,135,2026-09-20T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/504
PROF-0505,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-025,occurred_at,varchar,150400,104,0.000691,149896,0.996649,,,136,2026-09-21T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/505
PROF-0506,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-026,status,bigint,150500,0,0,149995,0.996645,,,137,2026-09-21T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/506
PROF-0507,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-027,currency,decimal,150600,0,0,150094,0.99664,0.00,100506,138,2026-09-21T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/507
PROF-0508,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-028,product_id,timestamp,150700,0,0,150193,0.996636,,,139,2026-09-21T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/508
PROF-0509,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-029,quantity,varchar,150800,0,0,150292,0.996631,,,140,2026-09-21T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/509
PROF-0510,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-030,email_hash,bigint,150900,0,0,150391,0.996627,,,141,2026-09-21T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/510
PROF-0511,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-031,order_id,decimal,151000,0,0,150490,0.996623,0.00,100510,142,2026-09-21T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/511
PROF-0512,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-032,customer_id,timestamp,151100,111,0.000735,150589,0.996618,,,143,2026-09-21T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/512
PROF-0513,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-033,region_code,varchar,151200,0,0,150688,0.996614,,,16,2026-09-21T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/513
PROF-0514,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-034,amount,bigint,151300,0,0,150787,0.996609,,,17,2026-09-21T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/514
PROF-0515,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-035,occurred_at,decimal,151400,0,0,150886,0.996605,0.00,100514,18,2026-09-21T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/515
PROF-0516,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-036,status,timestamp,151500,0,0,150985,0.996601,,,19,2026-09-21T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/516
PROF-0517,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-037,currency,varchar,151600,0,0,151084,0.996596,,,20,2026-09-22T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/517
PROF-0518,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-038,product_id,bigint,151700,0,0,151183,0.996592,,,21,2026-09-22T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/518
PROF-0519,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-039,quantity,decimal,151800,118,0.000777,151282,0.996588,0.00,100518,22,2026-09-22T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/519
PROF-0520,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-040,email_hash,timestamp,151900,0,0,151381,0.996583,,,23,2026-09-22T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/520
PROF-0521,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-001,order_id,varchar,152000,0,0,151480,0.996579,,,24,2026-09-22T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/521
PROF-0522,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-002,customer_id,bigint,152100,0,0,151579,0.996575,,,25,2026-09-22T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/522
PROF-0523,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-003,region_code,decimal,152200,0,0,151678,0.99657,0.00,100522,26,2026-09-22T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/523
PROF-0524,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-004,amount,timestamp,152300,0,0,151777,0.996566,,,27,2026-09-22T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/524
PROF-0525,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-005,occurred_at,varchar,152400,0,0,151876,0.996562,,,28,2026-09-22T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/525
PROF-0526,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-006,status,bigint,152500,125,0.00082,151975,0.996557,,,29,2026-09-22T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/526
PROF-0527,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-007,currency,decimal,152600,0,0,152074,0.996553,0.00,100526,30,2026-09-22T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/527
PROF-0528,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-008,product_id,timestamp,152700,0,0,152173,0.996549,,,31,2026-09-22T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/528
PROF-0529,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-009,quantity,varchar,152800,0,0,152272,0.996545,,,32,2026-09-23T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/529
PROF-0530,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-010,email_hash,bigint,152900,0,0,152371,0.99654,,,33,2026-09-23T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/530
PROF-0531,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-011,order_id,decimal,153000,0,0,152470,0.996536,0.00,100530,34,2026-09-23T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/531
PROF-0532,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-012,customer_id,timestamp,153100,0,0,152569,0.996532,,,35,2026-09-23T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/532
PROF-0533,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-013,region_code,varchar,153200,132,0.000862,152668,0.996527,,,36,2026-09-23T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/533
PROF-0534,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-014,amount,bigint,153300,0,0,152767,0.996523,,,37,2026-09-23T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/534
PROF-0535,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-015,occurred_at,decimal,153400,0,0,152866,0.996519,0.00,100534,38,2026-09-23T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/535
PROF-0536,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-016,status,timestamp,153500,0,0,152965,0.996515,,,39,2026-09-23T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/536
PROF-0537,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-017,currency,varchar,153600,0,0,153064,0.99651,,,40,2026-09-23T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/537
PROF-0538,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-018,product_id,bigint,153700,0,0,153163,0.996506,,,41,2026-09-23T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/538
PROF-0539,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-019,quantity,decimal,153800,0,0,153262,0.996502,0.00,100538,42,2026-09-23T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/539
PROF-0540,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-020,email_hash,timestamp,153900,139,0.000903,153361,0.996498,,,43,2026-09-23T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/540
PROF-0541,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-021,order_id,varchar,154000,0,0,153460,0.996494,,,44,2026-09-24T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/541
PROF-0542,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-022,customer_id,bigint,154100,0,0,153559,0.996489,,,45,2026-09-24T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/542
PROF-0543,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-023,region_code,decimal,154200,0,0,153658,0.996485,0.00,100542,46,2026-09-24T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/543
PROF-0544,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-024,amount,timestamp,154300,0,0,153757,0.996481,,,47,2026-09-24T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/544
PROF-0545,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-025,occurred_at,varchar,154400,0,0,153856,0.996477,,,48,2026-09-24T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/545
PROF-0546,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-026,status,bigint,154500,0,0,153955,0.996472,,,49,2026-09-24T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/546
PROF-0547,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-027,currency,decimal,154600,146,0.000944,154054,0.996468,0.00,100546,50,2026-09-24T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/547
PROF-0548,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-028,product_id,timestamp,154700,0,0,154153,0.996464,,,51,2026-09-24T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/548
PROF-0549,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-029,quantity,varchar,154800,0,0,154252,0.99646,,,52,2026-09-24T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/549
PROF-0550,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-030,email_hash,bigint,154900,0,0,154351,0.996456,,,53,2026-09-24T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/550
PROF-0551,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-031,order_id,decimal,155000,0,0,154450,0.996452,0.00,100550,54,2026-09-24T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/551
PROF-0552,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-032,customer_id,timestamp,155100,0,0,154549,0.996447,,,55,2026-09-24T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/552
PROF-0553,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-033,region_code,varchar,155200,0,0,154648,0.996443,,,56,2026-09-25T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/553
PROF-0554,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-034,amount,bigint,155300,153,0.000985,154747,0.996439,,,57,2026-09-25T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/554
PROF-0555,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-035,occurred_at,decimal,155400,0,0,154846,0.996435,0.00,100554,58,2026-09-25T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/555
PROF-0556,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-036,status,timestamp,155500,0,0,154945,0.996431,,,59,2026-09-25T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/556
PROF-0557,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-037,currency,varchar,155600,0,0,155044,0.996427,,,60,2026-09-25T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/557
PROF-0558,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-038,product_id,bigint,155700,0,0,155143,0.996423,,,61,2026-09-25T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/558
PROF-0559,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-039,quantity,decimal,155800,0,0,155242,0.996418,0.00,100558,62,2026-09-25T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/559
PROF-0560,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-040,email_hash,timestamp,155900,0,0,155341,0.996414,,,63,2026-09-25T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/560
PROF-0561,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-001,order_id,varchar,156000,160,0.001026,155440,0.99641,,,64,2026-09-25T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/561
PROF-0562,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-002,customer_id,bigint,156100,0,0,155539,0.996406,,,65,2026-09-25T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/562
PROF-0563,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-003,region_code,decimal,156200,0,0,155638,0.996402,0.00,100562,66,2026-09-25T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/563
PROF-0564,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-004,amount,timestamp,156300,0,0,155737,0.996398,,,67,2026-09-25T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/564
PROF-0565,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-005,occurred_at,varchar,156400,0,0,155836,0.996394,,,68,2026-09-26T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/565
PROF-0566,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-006,status,bigint,156500,0,0,155935,0.99639,,,69,2026-09-26T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/566
PROF-0567,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-007,currency,decimal,156600,0,0,156034,0.996386,0.00,100566,70,2026-09-26T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/567
PROF-0568,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-008,product_id,timestamp,156700,167,0.001066,156133,0.996382,,,71,2026-09-26T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/568
PROF-0569,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-009,quantity,varchar,156800,0,0,156232,0.996378,,,72,2026-09-26T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/569
PROF-0570,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-010,email_hash,bigint,156900,0,0,156331,0.996373,,,73,2026-09-26T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/570
PROF-0571,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-011,order_id,decimal,157000,0,0,156430,0.996369,0.00,100570,74,2026-09-26T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/571
PROF-0572,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-012,customer_id,timestamp,157100,0,0,156529,0.996365,,,75,2026-09-26T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/572
PROF-0573,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-013,region_code,varchar,157200,0,0,156628,0.996361,,,76,2026-09-26T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/573
PROF-0574,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-014,amount,bigint,157300,0,0,156727,0.996357,,,77,2026-09-26T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/574
PROF-0575,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-015,occurred_at,decimal,157400,174,0.001105,156826,0.996353,0.00,100574,78,2026-09-26T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/575
PROF-0576,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-016,status,timestamp,157500,0,0,156925,0.996349,,,79,2026-09-26T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/576
PROF-0577,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-017,currency,varchar,157600,0,0,157024,0.996345,,,80,2026-09-27T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/577
PROF-0578,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-018,product_id,bigint,157700,0,0,157123,0.996341,,,81,2026-09-27T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/578
PROF-0579,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-019,quantity,decimal,157800,0,0,157222,0.996337,0.00,100578,82,2026-09-27T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/579
PROF-0580,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-020,email_hash,timestamp,157900,0,0,157321,0.996333,,,83,2026-09-27T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/580
PROF-0581,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-021,order_id,varchar,158000,0,0,157420,0.996329,,,84,2026-09-27T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/581
PROF-0582,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-022,customer_id,bigint,158100,181,0.001145,157519,0.996325,,,85,2026-09-27T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/582
PROF-0583,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-023,region_code,decimal,158200,0,0,157618,0.996321,0.00,100582,86,2026-09-27T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/583
PROF-0584,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-024,amount,timestamp,158300,0,0,157717,0.996317,,,87,2026-09-27T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/584
PROF-0585,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-025,occurred_at,varchar,158400,0,0,157816,0.996313,,,88,2026-09-27T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/585
PROF-0586,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-026,status,bigint,158500,0,0,157915,0.996309,,,89,2026-09-27T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/586
