record_id,artifact_code,retrieval_anchor,connector_id,connector_type,version,environment,supported_modes,max_batch_size,max_channels,rate_limit_rps,health_state,last_probed_at,source_uri
CON-0424,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0424,CSV,2.3.3,DEV,FULL|INCREMENTAL|CDC,4000,8,80,HEALTHY,2026-08-27T15:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/424
CON-0425,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0425,REST_API,2.4.4,TEST,FULL|INCREMENTAL|CDC,500,1,90,HEALTHY,2026-08-27T16:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/425
CON-0426,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0426,S3,2.5.5,STAGING,FULL|INCREMENTAL|CDC,1000,2,100,HEALTHY,2026-08-27T17:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/426
CON-0427,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0427,MONGODB,2.6.6,DEV,FULL|INCREMENTAL|CDC,1500,3,110,HEALTHY,2026-08-27T18:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/427
CON-0428,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0428,POSTGRESQL,2.7.7,TEST,FULL|INCREMENTAL|CDC,2000,4,120,HEALTHY,2026-08-27T19:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/428
CON-0429,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0429,MYSQL,2.8.8,STAGING,FULL|INCREMENTAL|CDC,2500,5,130,HEALTHY,2026-08-27T20:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/429
CON-0430,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0430,KAFKA,2.9.9,DEV,FULL|INCREMENTAL|CDC,3000,6,140,HEALTHY,2026-08-27T21:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/430
CON-0431,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0431,CSV,2.0.10,TEST,FULL|INCREMENTAL|CDC,3500,7,150,HEALTHY,2026-08-27T22:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/431
CON-0432,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0432,REST_API,2.1.11,STAGING,FULL|INCREMENTAL|CDC,4000,8,160,HEALTHY,2026-08-27T23:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/432
CON-0433,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0433,S3,2.2.12,DEV,FULL|INCREMENTAL|CDC,500,1,170,HEALTHY,2026-08-28T00:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/433
CON-0434,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0434,MONGODB,2.3.13,TEST,FULL|INCREMENTAL|CDC,1000,2,180,HEALTHY,2026-08-28T01:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/434
CON-0435,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0435,POSTGRESQL,2.4.14,STAGING,FULL|INCREMENTAL|CDC,1500,3,190,HEALTHY,2026-08-28T02:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/435
CON-0436,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0436,MYSQL,2.5.15,DEV,FULL|INCREMENTAL|CDC,2000,4,200,HEALTHY,2026-08-28T03:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/436
CON-0437,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0437,KAFKA,2.6.16,TEST,FULL|INCREMENTAL|CDC,2500,5,210,HEALTHY,2026-08-28T04:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/437
CON-0438,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0438,CSV,2.7.17,STAGING,FULL|INCREMENTAL|CDC,3000,6,220,DEGRADED,2026-08-28T05:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/438
CON-0439,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0439,REST_API,2.8.18,DEV,FULL|INCREMENTAL|CDC,3500,7,230,HEALTHY,2026-08-28T06:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/439
CON-0440,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0440,S3,2.9.19,TEST,FULL|INCREMENTAL|CDC,4000,8,240,HEALTHY,2026-08-28T07:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/440
CON-0441,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0441,MONGODB,2.0.0,STAGING,FULL|INCREMENTAL|CDC,500,1,50,HEALTHY,2026-08-28T08:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/441
CON-0442,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0442,POSTGRESQL,2.1.1,DEV,FULL|INCREMENTAL|CDC,1000,2,60,HEALTHY,2026-08-28T09:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/442
CON-0443,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0443,MYSQL,2.2.2,TEST,FULL|INCREMENTAL|CDC,1500,3,70,HEALTHY,2026-08-28T10:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/443
CON-0444,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0444,KAFKA,2.3.3,STAGING,FULL|INCREMENTAL|CDC,2000,4,80,HEALTHY,2026-08-28T11:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/444
CON-0445,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0445,CSV,2.4.4,DEV,FULL|INCREMENTAL|CDC,2500,5,90,HEALTHY,2026-08-28T12:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/445
CON-0446,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0446,REST_API,2.5.5,TEST,FULL|INCREMENTAL|CDC,3000,6,100,HEALTHY,2026-08-28T13:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/446
CON-0447,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0447,S3,2.6.6,STAGING,FULL|INCREMENTAL|CDC,3500,7,110,HEALTHY,2026-08-28T14:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/447
CON-0448,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0448,MONGODB,2.7.7,DEV,FULL|INCREMENTAL|CDC,4000,8,120,HEALTHY,2026-08-28T15:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/448
CON-0449,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0449,POSTGRESQL,2.8.8,TEST,FULL|INCREMENTAL|CDC,500,1,130,HEALTHY,2026-08-28T16:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/449
CON-0450,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0450,MYSQL,2.9.9,STAGING,FULL|INCREMENTAL|CDC,1000,2,140,HEALTHY,2026-08-28T17:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/450
CON-0451,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0451,KAFKA,2.0.10,DEV,FULL|INCREMENTAL|CDC,1500,3,150,HEALTHY,2026-08-28T18:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/451
CON-0452,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0452,CSV,2.1.11,TEST,FULL|INCREMENTAL|CDC,2000,4,160,HEALTHY,2026-08-28T19:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/452
CON-0453,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0453,REST_API,2.2.12,STAGING,FULL|INCREMENTAL|CDC,2500,5,170,HEALTHY,2026-08-28T20:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/453
CON-0454,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0454,S3,2.3.13,DEV,FULL|INCREMENTAL|CDC,3000,6,180,HEALTHY,2026-08-28T21:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/454
CON-0455,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0455,MONGODB,2.4.14,TEST,FULL|INCREMENTAL|CDC,3500,7,190,HEALTHY,2026-08-28T22:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/455
CON-0456,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0456,POSTGRESQL,2.5.15,STAGING,FULL|INCREMENTAL|CDC,4000,8,200,HEALTHY,2026-08-28T23:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/456
CON-0457,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0457,MYSQL,2.6.16,DEV,FULL|INCREMENTAL|CDC,500,1,210,DEGRADED,2026-08-29T00:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/457
CON-0458,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0458,KAFKA,2.7.17,TEST,FULL|INCREMENTAL|CDC,1000,2,220,HEALTHY,2026-08-29T01:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/458
CON-0459,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0459,CSV,2.8.18,STAGING,FULL|INCREMENTAL|CDC,1500,3,230,HEALTHY,2026-08-29T02:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/459
CON-0460,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0460,REST_API,2.9.19,DEV,FULL|INCREMENTAL|CDC,2000,4,240,HEALTHY,2026-08-29T03:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/460
CON-0461,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0461,S3,2.0.0,TEST,FULL|INCREMENTAL|CDC,2500,5,50,HEALTHY,2026-08-29T04:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/461
CON-0462,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0462,MONGODB,2.1.1,STAGING,FULL|INCREMENTAL|CDC,3000,6,60,HEALTHY,2026-08-29T05:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/462
CON-0463,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0463,POSTGRESQL,2.2.2,DEV,FULL|INCREMENTAL|CDC,3500,7,70,HEALTHY,2026-08-29T06:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/463
CON-0464,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0464,MYSQL,2.3.3,TEST,FULL|INCREMENTAL|CDC,4000,8,80,HEALTHY,2026-08-29T07:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/464
CON-0465,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0465,KAFKA,2.4.4,STAGING,FULL|INCREMENTAL|CDC,500,1,90,HEALTHY,2026-08-29T08:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/465
CON-0466,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0466,CSV,2.5.5,DEV,FULL|INCREMENTAL|CDC,1000,2,100,HEALTHY,2026-08-29T09:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/466
CON-0467,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0467,REST_API,2.6.6,TEST,FULL|INCREMENTAL|CDC,1500,3,110,HEALTHY,2026-08-29T10:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/467
CON-0468,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0468,S3,2.7.7,STAGING,FULL|INCREMENTAL|CDC,2000,4,120,HEALTHY,2026-08-29T11:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/468
CON-0469,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0469,MONGODB,2.8.8,DEV,FULL|INCREMENTAL|CDC,2500,5,130,HEALTHY,2026-08-29T12:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/469
CON-0470,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0470,POSTGRESQL,2.9.9,TEST,FULL|INCREMENTAL|CDC,3000,6,140,HEALTHY,2026-08-29T13:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/470
CON-0471,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0471,MYSQL,2.0.10,STAGING,FULL|INCREMENTAL|CDC,3500,7,150,HEALTHY,2026-08-29T14:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/471
CON-0472,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0472,KAFKA,2.1.11,DEV,FULL|INCREMENTAL|CDC,4000,8,160,HEALTHY,2026-08-29T15:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/472
CON-0473,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0473,CSV,2.2.12,TEST,FULL|INCREMENTAL|CDC,500,1,170,HEALTHY,2026-08-29T16:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/473
CON-0474,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0474,REST_API,2.3.13,STAGING,FULL|INCREMENTAL|CDC,1000,2,180,HEALTHY,2026-08-29T17:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/474
CON-0475,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0475,S3,2.4.14,DEV,FULL|INCREMENTAL|CDC,1500,3,190,HEALTHY,2026-08-29T18:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/475
CON-0476,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0476,MONGODB,2.5.15,TEST,FULL|INCREMENTAL|CDC,2000,4,200,DEGRADED,2026-08-29T19:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/476
CON-0477,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0477,POSTGRESQL,2.6.16,STAGING,FULL|INCREMENTAL|CDC,2500,5,210,HEALTHY,2026-08-29T20:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/477
CON-0478,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0478,MYSQL,2.7.17,DEV,FULL|INCREMENTAL|CDC,3000,6,220,HEALTHY,2026-08-29T21:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/478
CON-0479,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0479,KAFKA,2.8.18,TEST,FULL|INCREMENTAL|CDC,3500,7,230,HEALTHY,2026-08-29T22:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/479
CON-0480,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0480,CSV,2.9.19,STAGING,FULL|INCREMENTAL|CDC,4000,8,240,HEALTHY,2026-08-29T23:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/480
CON-0481,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0481,REST_API,2.0.0,DEV,FULL|INCREMENTAL|CDC,500,1,50,HEALTHY,2026-08-30T00:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/481
CON-0482,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0482,S3,2.1.1,TEST,FULL|INCREMENTAL|CDC,1000,2,60,HEALTHY,2026-08-30T01:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/482
CON-0483,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0483,MONGODB,2.2.2,STAGING,FULL|INCREMENTAL|CDC,1500,3,70,HEALTHY,2026-08-30T02:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/483
CON-0484,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0484,POSTGRESQL,2.3.3,DEV,FULL|INCREMENTAL|CDC,2000,4,80,HEALTHY,2026-08-30T03:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/484
CON-0485,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0485,MYSQL,2.4.4,TEST,FULL|INCREMENTAL|CDC,2500,5,90,HEALTHY,2026-08-30T04:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/485
CON-0486,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0486,KAFKA,2.5.5,STAGING,FULL|INCREMENTAL|CDC,3000,6,100,HEALTHY,2026-08-30T05:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/486
CON-0487,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0487,CSV,2.6.6,DEV,FULL|INCREMENTAL|CDC,3500,7,110,HEALTHY,2026-08-30T06:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/487
CON-0488,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0488,REST_API,2.7.7,TEST,FULL|INCREMENTAL|CDC,4000,8,120,HEALTHY,2026-08-30T07:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/488
CON-0489,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0489,S3,2.8.8,STAGING,FULL|INCREMENTAL|CDC,500,1,130,HEALTHY,2026-08-30T08:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/489
CON-0490,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0490,MONGODB,2.9.9,DEV,FULL|INCREMENTAL|CDC,1000,2,140,HEALTHY,2026-08-30T09:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/490
CON-0491,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0491,POSTGRESQL,2.0.10,TEST,FULL|INCREMENTAL|CDC,1500,3,150,HEALTHY,2026-08-30T10:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/491
CON-0492,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0492,MYSQL,2.1.11,STAGING,FULL|INCREMENTAL|CDC,2000,4,160,HEALTHY,2026-08-30T11:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/492
CON-0493,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0493,KAFKA,2.2.12,DEV,FULL|INCREMENTAL|CDC,2500,5,170,HEALTHY,2026-08-30T12:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/493
CON-0494,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0494,CSV,2.3.13,TEST,FULL|INCREMENTAL|CDC,3000,6,180,HEALTHY,2026-08-30T13:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/494
CON-0495,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0495,REST_API,2.4.14,STAGING,FULL|INCREMENTAL|CDC,3500,7,190,DEGRADED,2026-08-30T14:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/495
CON-0496,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0496,S3,2.5.15,DEV,FULL|INCREMENTAL|CDC,4000,8,200,HEALTHY,2026-08-30T15:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/496
CON-0497,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0497,MONGODB,2.6.16,TEST,FULL|INCREMENTAL|CDC,500,1,210,HEALTHY,2026-08-30T16:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/497
CON-0498,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0498,POSTGRESQL,2.7.17,STAGING,FULL|INCREMENTAL|CDC,1000,2,220,HEALTHY,2026-08-30T17:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/498
CON-0499,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0499,MYSQL,2.8.18,DEV,FULL|INCREMENTAL|CDC,1500,3,230,HEALTHY,2026-08-30T18:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/499
CON-0500,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0500,KAFKA,2.9.19,TEST,FULL|INCREMENTAL|CDC,2000,4,240,HEALTHY,2026-08-30T19:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/500
CON-0501,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0501,CSV,2.0.0,STAGING,FULL|INCREMENTAL|CDC,2500,5,50,HEALTHY,2026-08-30T20:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/501
CON-0502,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0502,REST_API,2.1.1,DEV,FULL|INCREMENTAL|CDC,3000,6,60,HEALTHY,2026-08-30T21:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/502
CON-0503,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0503,S3,2.2.2,TEST,FULL|INCREMENTAL|CDC,3500,7,70,HEALTHY,2026-08-30T22:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/503
CON-0504,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0504,MONGODB,2.3.3,STAGING,FULL|INCREMENTAL|CDC,4000,8,80,HEALTHY,2026-08-30T23:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/504
CON-0505,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0505,POSTGRESQL,2.4.4,DEV,FULL|INCREMENTAL|CDC,500,1,90,HEALTHY,2026-08-31T00:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/505
CON-0506,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0506,MYSQL,2.5.5,TEST,FULL|INCREMENTAL|CDC,1000,2,100,HEALTHY,2026-08-31T01:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/506
CON-0507,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0507,KAFKA,2.6.6,STAGING,FULL|INCREMENTAL|CDC,1500,3,110,HEALTHY,2026-08-31T02:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/507
CON-0508,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0508,CSV,2.7.7,DEV,FULL|INCREMENTAL|CDC,2000,4,120,HEALTHY,2026-08-31T03:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/508
CON-0509,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0509,REST_API,2.8.8,TEST,FULL|INCREMENTAL|CDC,2500,5,130,HEALTHY,2026-08-31T04:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/509
CON-0510,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0510,S3,2.9.9,STAGING,FULL|INCREMENTAL|CDC,3000,6,140,HEALTHY,2026-08-31T05:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/510
CON-0511,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0511,MONGODB,2.0.10,DEV,FULL|INCREMENTAL|CDC,3500,7,150,HEALTHY,2026-08-31T06:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/511
CON-0512,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0512,POSTGRESQL,2.1.11,TEST,FULL|INCREMENTAL|CDC,4000,8,160,HEALTHY,2026-08-31T07:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/512
CON-0513,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0513,MYSQL,2.2.12,STAGING,FULL|INCREMENTAL|CDC,500,1,170,HEALTHY,2026-08-31T08:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/513
CON-0514,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0514,KAFKA,2.3.13,DEV,FULL|INCREMENTAL|CDC,1000,2,180,DEGRADED,2026-08-31T09:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/514
CON-0515,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0515,CSV,2.4.14,TEST,FULL|INCREMENTAL|CDC,1500,3,190,HEALTHY,2026-08-31T10:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/515
CON-0516,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0516,REST_API,2.5.15,STAGING,FULL|INCREMENTAL|CDC,2000,4,200,HEALTHY,2026-08-31T11:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/516
CON-0517,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0517,S3,2.6.16,DEV,FULL|INCREMENTAL|CDC,2500,5,210,HEALTHY,2026-08-31T12:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/517
CON-0518,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0518,MONGODB,2.7.17,TEST,FULL|INCREMENTAL|CDC,3000,6,220,HEALTHY,2026-08-31T13:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/518
CON-0519,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0519,POSTGRESQL,2.8.18,STAGING,FULL|INCREMENTAL|CDC,3500,7,230,HEALTHY,2026-08-31T14:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/519
CON-0520,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0520,MYSQL,2.9.19,DEV,FULL|INCREMENTAL|CDC,4000,8,240,HEALTHY,2026-08-31T15:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/520
CON-0521,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0521,KAFKA,2.0.0,TEST,FULL|INCREMENTAL|CDC,500,1,50,HEALTHY,2026-08-31T16:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/521
CON-0522,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0522,CSV,2.1.1,STAGING,FULL|INCREMENTAL|CDC,1000,2,60,HEALTHY,2026-08-31T17:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/522
CON-0523,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0523,REST_API,2.2.2,DEV,FULL|INCREMENTAL|CDC,1500,3,70,HEALTHY,2026-08-31T18:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/523
CON-0524,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0524,S3,2.3.3,TEST,FULL|INCREMENTAL|CDC,2000,4,80,HEALTHY,2026-08-31T19:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/524
CON-0525,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0525,MONGODB,2.4.4,STAGING,FULL|INCREMENTAL|CDC,2500,5,90,HEALTHY,2026-08-31T20:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/525
CON-0526,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0526,POSTGRESQL,2.5.5,DEV,FULL|INCREMENTAL|CDC,3000,6,100,HEALTHY,2026-08-31T21:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/526
CON-0527,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0527,MYSQL,2.6.6,TEST,FULL|INCREMENTAL|CDC,3500,7,110,HEALTHY,2026-08-31T22:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/527
CON-0528,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0528,KAFKA,2.7.7,STAGING,FULL|INCREMENTAL|CDC,4000,8,120,HEALTHY,2026-08-31T23:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/528
CON-0529,CSV-CON-788,tenant-10-project-101:connector-inventory,connector-0529,CSV,2.8.8,DEV,FULL|INCREMENTAL|CDC,500,1,130,HEALTHY,2026-09-01T00:00:00.000Z,synthetic://datasmart-govern/connectors/tenant-10-project-101/529
