record_id,artifact_code,retrieval_anchor,task_id,execution_id,config_version,sync_mode,source_object,target_object,rows_read,rows_written,dirty_records,duration_ms,checkpoint,completed_at,status,source_uri
RUN-0080,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0080,EXEC-tenant-20-project-201-0080,cfg-v179,INCREMENTAL,PostgreSQL.refund,warehouse.refund_fact,88289,88289,0,40349,checkpoint-000080,2026-08-10T19:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/80
RUN-0081,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0081,EXEC-tenant-20-project-201-0081,cfg-v180,CDC,PostgreSQL.orders,warehouse.order_fact,89280,89280,0,40480,checkpoint-000081,2026-08-10T20:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/81
RUN-0082,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0082,EXEC-tenant-20-project-201-0082,cfg-v181,FILE,MySQL.customer,lake.customer,90271,90271,0,40611,checkpoint-000082,2026-08-10T20:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/82
RUN-0083,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0083,EXEC-tenant-20-project-201-0083,cfg-v182,API,Kafka.payment,warehouse.payment,91262,91262,0,40742,checkpoint-000083,2026-08-10T20:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/83
RUN-0084,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0084,EXEC-tenant-20-project-201-0084,cfg-v183,KAFKA,CSV.daily_sales,staging.daily_sales,92253,92253,0,40873,checkpoint-000084,2026-08-10T20:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/84
RUN-0085,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0085,EXEC-tenant-20-project-201-0085,cfg-v184,FULL,API.inventory,warehouse.inventory,93244,93244,0,41004,checkpoint-000085,2026-08-10T21:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/85
RUN-0086,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0086,EXEC-tenant-20-project-201-0086,cfg-v185,INCREMENTAL,MinIO.parquet/events,lake.events,94235,94235,0,41135,checkpoint-000086,2026-08-10T21:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/86
RUN-0087,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0087,EXEC-tenant-20-project-201-0087,cfg-v186,CDC,MongoDB.profile,warehouse.profile,95226,95226,0,41266,checkpoint-000087,2026-08-10T21:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/87
RUN-0088,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0088,EXEC-tenant-20-project-201-0088,cfg-v187,FILE,PostgreSQL.refund,warehouse.refund_fact,96217,96217,0,41397,checkpoint-000088,2026-08-10T21:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/88
RUN-0089,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0089,EXEC-tenant-20-project-201-0089,cfg-v188,API,PostgreSQL.orders,warehouse.order_fact,97208,97208,0,41528,checkpoint-000089,2026-08-10T22:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/89
RUN-0090,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0090,EXEC-tenant-20-project-201-0090,cfg-v189,KAFKA,MySQL.customer,lake.customer,98199,98199,0,41659,checkpoint-000090,2026-08-10T22:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/90
RUN-0091,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0091,EXEC-tenant-20-project-201-0091,cfg-v190,FULL,Kafka.payment,warehouse.payment,99190,99190,0,41790,checkpoint-000091,2026-08-10T22:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/91
RUN-0092,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0092,EXEC-tenant-20-project-201-0092,cfg-v191,INCREMENTAL,CSV.daily_sales,staging.daily_sales,100181,100181,0,41921,checkpoint-000092,2026-08-10T22:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/92
RUN-0093,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0093,EXEC-tenant-20-project-201-0093,cfg-v192,CDC,API.inventory,warehouse.inventory,101172,101172,0,42052,checkpoint-000093,2026-08-10T23:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/93
RUN-0094,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0094,EXEC-tenant-20-project-201-0094,cfg-v193,FILE,MinIO.parquet/events,lake.events,102163,102163,0,42183,checkpoint-000094,2026-08-10T23:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/94
RUN-0095,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0095,EXEC-tenant-20-project-201-0095,cfg-v194,API,MongoDB.profile,warehouse.profile,103154,103154,0,42314,checkpoint-000095,2026-08-10T23:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/95
RUN-0096,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0096,EXEC-tenant-20-project-201-0096,cfg-v195,KAFKA,PostgreSQL.refund,warehouse.refund_fact,104145,104145,0,42445,checkpoint-000096,2026-08-10T23:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/96
RUN-0097,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0097,EXEC-tenant-20-project-201-0097,cfg-v196,FULL,PostgreSQL.orders,warehouse.order_fact,105136,105136,0,42576,checkpoint-000097,2026-08-11T00:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/97
RUN-0098,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0098,EXEC-tenant-20-project-201-0098,cfg-v197,INCREMENTAL,MySQL.customer,lake.customer,106127,106127,0,42707,checkpoint-000098,2026-08-11T00:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/98
RUN-0099,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0099,EXEC-tenant-20-project-201-0099,cfg-v198,CDC,Kafka.payment,warehouse.payment,107118,107118,0,42838,checkpoint-000099,2026-08-11T00:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/99
RUN-0100,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0100,EXEC-tenant-20-project-201-0100,cfg-v199,FILE,CSV.daily_sales,staging.daily_sales,108109,108109,0,42969,checkpoint-000100,2026-08-11T00:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/100
RUN-0101,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0101,EXEC-tenant-20-project-201-0101,cfg-v200,API,API.inventory,warehouse.inventory,109100,109100,0,43100,checkpoint-000101,2026-08-11T01:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/101
RUN-0102,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0102,EXEC-tenant-20-project-201-0102,cfg-v201,KAFKA,MinIO.parquet/events,lake.events,110091,110091,0,43231,checkpoint-000102,2026-08-11T01:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/102
RUN-0103,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0103,EXEC-tenant-20-project-201-0103,cfg-v202,FULL,MongoDB.profile,warehouse.profile,111082,111082,0,43362,checkpoint-000103,2026-08-11T01:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/103
RUN-0104,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0104,EXEC-tenant-20-project-201-0104,cfg-v203,INCREMENTAL,PostgreSQL.refund,warehouse.refund_fact,112073,112073,0,43493,checkpoint-000104,2026-08-11T01:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/104
RUN-0105,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0105,EXEC-tenant-20-project-201-0105,cfg-v204,CDC,PostgreSQL.orders,warehouse.order_fact,113064,113064,0,43624,checkpoint-000105,2026-08-11T02:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/105
RUN-0106,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0106,EXEC-tenant-20-project-201-0106,cfg-v205,FILE,MySQL.customer,lake.customer,114055,114055,0,43755,checkpoint-000106,2026-08-11T02:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/106
RUN-0107,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0107,EXEC-tenant-20-project-201-0107,cfg-v206,API,Kafka.payment,warehouse.payment,115046,115046,0,43886,checkpoint-000107,2026-08-11T02:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/107
RUN-0108,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0108,EXEC-tenant-20-project-201-0108,cfg-v207,KAFKA,CSV.daily_sales,staging.daily_sales,116037,116037,0,44017,checkpoint-000108,2026-08-11T02:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/108
RUN-0109,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0109,EXEC-tenant-20-project-201-0109,cfg-v208,FULL,API.inventory,warehouse.inventory,117028,117028,0,44148,checkpoint-000109,2026-08-11T03:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/109
RUN-0110,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0110,EXEC-tenant-20-project-201-0110,cfg-v209,INCREMENTAL,MinIO.parquet/events,lake.events,118019,118019,0,44279,checkpoint-000110,2026-08-11T03:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/110
RUN-0111,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0111,EXEC-tenant-20-project-201-0111,cfg-v210,CDC,MongoDB.profile,warehouse.profile,119010,119010,0,44410,checkpoint-000111,2026-08-11T03:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/111
RUN-0112,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0112,EXEC-tenant-20-project-201-0112,cfg-v211,FILE,PostgreSQL.refund,warehouse.refund_fact,120001,120001,0,44541,checkpoint-000112,2026-08-11T03:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/112
RUN-0113,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0113,EXEC-tenant-20-project-201-0113,cfg-v212,API,PostgreSQL.orders,warehouse.order_fact,120992,120992,0,44672,checkpoint-000113,2026-08-11T04:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/113
RUN-0114,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0114,EXEC-tenant-20-project-201-0114,cfg-v213,KAFKA,MySQL.customer,lake.customer,121983,121983,0,44803,checkpoint-000114,2026-08-11T04:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/114
RUN-0115,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0115,EXEC-tenant-20-project-201-0115,cfg-v214,FULL,Kafka.payment,warehouse.payment,122974,122974,0,44934,checkpoint-000115,2026-08-11T04:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/115
RUN-0116,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0116,EXEC-tenant-20-project-201-0116,cfg-v215,INCREMENTAL,CSV.daily_sales,staging.daily_sales,123965,123965,0,45065,checkpoint-000116,2026-08-11T04:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/116
RUN-0117,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0117,EXEC-tenant-20-project-201-0117,cfg-v216,CDC,API.inventory,warehouse.inventory,124956,124956,0,45196,checkpoint-000117,2026-08-11T05:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/117
RUN-0118,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0118,EXEC-tenant-20-project-201-0118,cfg-v217,FILE,MinIO.parquet/events,lake.events,125947,125947,0,45327,checkpoint-000118,2026-08-11T05:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/118
RUN-0119,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0119,EXEC-tenant-20-project-201-0119,cfg-v218,API,MongoDB.profile,warehouse.profile,126938,126938,0,45458,checkpoint-000119,2026-08-11T05:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/119
RUN-0120,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0120,EXEC-tenant-20-project-201-0120,cfg-v219,KAFKA,PostgreSQL.refund,warehouse.refund_fact,127929,127929,0,45589,checkpoint-000120,2026-08-11T05:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/120
RUN-0121,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0121,EXEC-tenant-20-project-201-0121,cfg-v220,FULL,PostgreSQL.orders,warehouse.order_fact,128920,128920,0,45720,checkpoint-000121,2026-08-11T06:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/121
RUN-0122,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0122,EXEC-tenant-20-project-201-0122,cfg-v221,INCREMENTAL,MySQL.customer,lake.customer,129911,129911,0,45851,checkpoint-000122,2026-08-11T06:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/122
RUN-0123,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0123,EXEC-tenant-20-project-201-0123,cfg-v222,CDC,Kafka.payment,warehouse.payment,130902,130902,0,45982,checkpoint-000123,2026-08-11T06:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/123
RUN-0124,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0124,EXEC-tenant-20-project-201-0124,cfg-v223,FILE,CSV.daily_sales,staging.daily_sales,131893,131893,0,46113,checkpoint-000124,2026-08-11T06:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/124
RUN-0125,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0125,EXEC-tenant-20-project-201-0125,cfg-v224,API,API.inventory,warehouse.inventory,132884,132884,0,46244,checkpoint-000125,2026-08-11T07:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/125
RUN-0126,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0126,EXEC-tenant-20-project-201-0126,cfg-v225,KAFKA,MinIO.parquet/events,lake.events,133875,133875,0,46375,checkpoint-000126,2026-08-11T07:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/126
RUN-0127,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0127,EXEC-tenant-20-project-201-0127,cfg-v226,FULL,MongoDB.profile,warehouse.profile,134866,134866,0,46506,checkpoint-000127,2026-08-11T07:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/127
RUN-0128,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0128,EXEC-tenant-20-project-201-0128,cfg-v227,INCREMENTAL,PostgreSQL.refund,warehouse.refund_fact,135857,135857,0,46637,checkpoint-000128,2026-08-11T07:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/128
RUN-0129,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0129,EXEC-tenant-20-project-201-0129,cfg-v228,CDC,PostgreSQL.orders,warehouse.order_fact,136848,136848,0,46768,checkpoint-000129,2026-08-11T08:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/129
RUN-0130,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0130,EXEC-tenant-20-project-201-0130,cfg-v229,FILE,MySQL.customer,lake.customer,137839,137839,0,46899,checkpoint-000130,2026-08-11T08:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/130
RUN-0131,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0131,EXEC-tenant-20-project-201-0131,cfg-v230,API,Kafka.payment,warehouse.payment,138830,138830,0,47030,checkpoint-000131,2026-08-11T08:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/131
RUN-0132,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0132,EXEC-tenant-20-project-201-0132,cfg-v231,KAFKA,CSV.daily_sales,staging.daily_sales,139821,139821,0,47161,checkpoint-000132,2026-08-11T08:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/132
RUN-0133,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0133,EXEC-tenant-20-project-201-0133,cfg-v232,FULL,API.inventory,warehouse.inventory,140812,140812,0,47292,checkpoint-000133,2026-08-11T09:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/133
RUN-0134,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0134,EXEC-tenant-20-project-201-0134,cfg-v233,INCREMENTAL,MinIO.parquet/events,lake.events,141803,141803,0,47423,checkpoint-000134,2026-08-11T09:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/134
RUN-0135,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0135,EXEC-tenant-20-project-201-0135,cfg-v234,CDC,MongoDB.profile,warehouse.profile,142794,142794,0,47554,checkpoint-000135,2026-08-11T09:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/135
RUN-0136,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0136,EXEC-tenant-20-project-201-0136,cfg-v235,FILE,PostgreSQL.refund,warehouse.refund_fact,143785,143785,0,47685,checkpoint-000136,2026-08-11T09:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/136
RUN-0137,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0137,EXEC-tenant-20-project-201-0137,cfg-v236,API,PostgreSQL.orders,warehouse.order_fact,144776,144776,0,47816,checkpoint-000137,2026-08-11T10:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/137
RUN-0138,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0138,EXEC-tenant-20-project-201-0138,cfg-v237,KAFKA,MySQL.customer,lake.customer,145767,145767,0,47947,checkpoint-000138,2026-08-11T10:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/138
RUN-0139,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0139,EXEC-tenant-20-project-201-0139,cfg-v238,FULL,Kafka.payment,warehouse.payment,146758,146758,0,48078,checkpoint-000139,2026-08-11T10:30:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/139
RUN-0140,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0140,EXEC-tenant-20-project-201-0140,cfg-v239,INCREMENTAL,CSV.daily_sales,staging.daily_sales,147749,147749,0,48209,checkpoint-000140,2026-08-11T10:45:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/140
RUN-0141,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0141,EXEC-tenant-20-project-201-0141,cfg-v240,CDC,API.inventory,warehouse.inventory,148740,148740,0,48340,checkpoint-000141,2026-08-11T11:00:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/141
RUN-0142,CSV-RUN-667,tenant-20-project-201:successful-runs,TASK-tenant-20-project-201-0142,EXEC-tenant-20-project-201-0142,cfg-v241,FILE,MinIO.parquet/events,lake.events,149731,149731,0,48471,checkpoint-000142,2026-08-11T11:15:00.000Z,SUCCEEDED,synthetic://datasmart-govern/successful-runs/tenant-20-project-201/142
